version,srcipv4,srchost,rawmsghostname,rawmsghostipv4,rawmsg,policy,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,filetype,eventtime,class,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,username,process,hash,filepath,filename,rule,application,severity,sensor,reason,product,md5,manufacturer,hostname,group,firstseen,eventtype,description,createdtime,starttime,query,lastmodifiedtime
8.0.0.2146,172.24.32.197,globalcom\nycmlt4772b,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Cb Protection Agent detected a problem: Cb Protection Agent filtering is not active on Drive[e:\] Volume[Volume{5d0ba7bd-36f0-11e5-9bb5-806e6f6e6963}] Name[\\?\globalroot\device\harddiskvolume2\] DriveType[Fixed (3)]. Options[00000003] TotalFailures[4] FailureId[430]"" type=""Computer Management"" subtype=""Agent health check"" hostname=""globalcom\NYCMLT4772B"" date=""5/8/2017 3:41:35 PM"" ip_address=""172.24.32.197"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,cb protection agent detected a problem: cb protection agent filtering is not active on drive[e:\] volume[volume{5d0ba7bd-36f0-11e5-9bb5-806e6f6e6963}] name[\\?\globalroot\device\harddiskvolume2\] drivetype[fixed (3)]. options[00000003] totalfailures[4] failureid[430],antivirus,2017-05-08T15:41:58.425Z,52803,172.21.25.11,carbonblack_er-3695217356,557,<12>May 08 15:41:58 gcSMQ0205.global.com ,28070019883,1,0.0.0.0/514/udp,2b03-6891a832b,11011,computer management-agent health check,2017-05-08T15:41:35.000Z,carbonblack_er,77d3f4f3-bac0-4917-89df-3ad3bf199f61#2605,"{""id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61#2605"",""num_events"":2617,""data_type"":""passthrough"",""batch_id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2604,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.33.206,globalcom\nyclt5148a,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Service control notification on 'globalcom\NYCLT5148A': ServiceControl[13:PowerEvent] Event[0000000A]."" type=""Computer Management"" subtype=""Agent Notification (Other)"" hostname=""globalcom\NYCLT5148A"" date=""5/8/2017 3:41:14 PM"" ip_address=""172.24.33.206"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,service control notification on 'globalcom\nyclt5148a': servicecontrol[13:powerevent] event[0000000a].,antivirus,2017-05-08T15:41:58.331Z,52803,172.21.25.11,carbonblack_er-3695217356,404,<14>May 08 15:41:58 gcSMQ0205.global.com ,28070019779,1,0.0.0.0/514/udp,2b03-6891a82c3,11011,computer management-agent notification (other),2017-05-08T15:41:14.000Z,carbonblack_er,77d3f4f3-bac0-4917-89df-3ad3bf199f61#2969,"{""id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61#2969"",""num_events"":2572,""data_type"":""passthrough"",""batch_id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2968,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.207,globalcom\nyclt5171,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170507.020\ex64.sys' [1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/8/2017 3:40:02 AM] Process[Unknown-Still Running] Boot[5/3/2017 9:51:02 AM] DriverStart[5/2/2017 6:07:41 PM] ServiceStart[5/8/2017 11:39:40 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCLT5171"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:41:22 PM"" ip_address=""172.24.32.207"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170507.020\ex64.sys"" file_name=""ex64.sys"" file_hash=""1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170507.020\ex64.sys' [1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/8/2017 3:40:02 am] process[unknown-still running] boot[5/3/2017 9:51:02 am] driverstart[5/2/2017 6:07:41 pm] servicestart[5/8/2017 11:39:40 am],antivirus,2017-05-08T15:41:58.336Z,52803,172.21.25.11,carbonblack_er-3809752813,1152,<12>May 08 15:41:58 gcSMQ0205.global.com ,28070019785,1,0.0.0.0/514/udp,2b03-6891a82c9,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:41:22.000Z,carbonblack_er,77d3f4f3-bac0-4917-89df-3ad3bf199f61#2972,"{""id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61#2972"",""num_events"":2572,""data_type"":""passthrough"",""batch_id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2971,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe,1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f,c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170507.020\ex64.sys,ex64.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.207,globalcom\nyclt5171,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170506.001\ex64.sys' [1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/6/2017 2:16:01 PM] Process[Unknown-Still Running] Boot[5/3/2017 9:51:02 AM] DriverStart[5/2/2017 6:07:41 PM] ServiceStart[5/8/2017 11:39:40 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCLT5171"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:41:22 PM"" ip_address=""172.24.32.207"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170506.001\ex64.sys"" file_name=""ex64.sys"" file_hash=""1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170506.001\ex64.sys' [1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/6/2017 2:16:01 pm] process[unknown-still running] boot[5/3/2017 9:51:02 am] driverstart[5/2/2017 6:07:41 pm] servicestart[5/8/2017 11:39:40 am],antivirus,2017-05-08T15:41:58.338Z,52803,172.21.25.11,carbonblack_er-3809752813,1152,<12>May 08 15:41:58 gcSMQ0205.global.com ,28070019787,1,0.0.0.0/514/udp,2b03-6891a82cb,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:41:22.000Z,carbonblack_er,77d3f4f3-bac0-4917-89df-3ad3bf199f61#2973,"{""id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61#2973"",""num_events"":2572,""data_type"":""passthrough"",""batch_id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2972,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe,1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f,c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170506.001\ex64.sys,ex64.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.207,globalcom\nyclt5171,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170503.008\eng64.sys' [3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/3/2017 5:40:23 PM] Process[Unknown-Still Running] Boot[5/3/2017 9:51:02 AM] DriverStart[5/2/2017 6:07:41 PM] ServiceStart[5/8/2017 11:39:40 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCLT5171"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:41:22 PM"" ip_address=""172.24.32.207"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170503.008\eng64.sys"" file_name=""eng64.sys"" file_hash=""3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170503.008\eng64.sys' [3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/3/2017 5:40:23 pm] process[unknown-still running] boot[5/3/2017 9:51:02 am] driverstart[5/2/2017 6:07:41 pm] servicestart[5/8/2017 11:39:40 am],antivirus,2017-05-08T15:41:58.340Z,52803,172.21.25.11,carbonblack_er-3809752813,1155,<12>May 08 15:41:58 gcSMQ0205.global.com ,28070019789,1,0.0.0.0/514/udp,2b03-6891a82cd,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:41:22.000Z,carbonblack_er,77d3f4f3-bac0-4917-89df-3ad3bf199f61#2974,"{""id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61#2974"",""num_events"":2572,""data_type"":""passthrough"",""batch_id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2973,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe,3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb,c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170503.008\eng64.sys,eng64.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.207,globalcom\nyclt5171,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170502.008\ex64.sys' [1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/2/2017 7:14:48 PM] Process[Unknown-Still Running] Boot[5/3/2017 9:51:02 AM] DriverStart[5/2/2017 6:07:41 PM] ServiceStart[5/8/2017 11:39:40 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCLT5171"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:41:22 PM"" ip_address=""172.24.32.207"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170502.008\ex64.sys"" file_name=""ex64.sys"" file_hash=""1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170502.008\ex64.sys' [1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/2/2017 7:14:48 pm] process[unknown-still running] boot[5/3/2017 9:51:02 am] driverstart[5/2/2017 6:07:41 pm] servicestart[5/8/2017 11:39:40 am],antivirus,2017-05-08T15:41:58.342Z,52803,172.21.25.11,carbonblack_er-3809752813,1152,<12>May 08 15:41:58 gcSMQ0205.global.com ,28070019791,1,0.0.0.0/514/udp,2b03-6891a82cf,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:41:22.000Z,carbonblack_er,77d3f4f3-bac0-4917-89df-3ad3bf199f61#2975,"{""id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61#2975"",""num_events"":2572,""data_type"":""passthrough"",""batch_id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2974,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe,1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f,c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170502.008\ex64.sys,ex64.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.207,globalcom\nyclt5171,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170503.018\eng64.sys' [3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/3/2017 10:29:34 PM] Process[Unknown-Still Running] Boot[5/3/2017 9:51:02 AM] DriverStart[5/2/2017 6:07:41 PM] ServiceStart[5/8/2017 11:39:40 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCLT5171"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:41:22 PM"" ip_address=""172.24.32.207"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170503.018\eng64.sys"" file_name=""eng64.sys"" file_hash=""3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170503.018\eng64.sys' [3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/3/2017 10:29:34 pm] process[unknown-still running] boot[5/3/2017 9:51:02 am] driverstart[5/2/2017 6:07:41 pm] servicestart[5/8/2017 11:39:40 am],antivirus,2017-05-08T15:41:58.344Z,52803,172.21.25.11,carbonblack_er-3809752813,1156,<12>May 08 15:41:58 gcSMQ0205.global.com ,28070019793,1,0.0.0.0/514/udp,2b03-6891a82d1,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:41:22.000Z,carbonblack_er,77d3f4f3-bac0-4917-89df-3ad3bf199f61#2976,"{""id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61#2976"",""num_events"":2572,""data_type"":""passthrough"",""batch_id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2975,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe,3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb,c:\programdata\symantec\symantec endpoint protection\12.1.7004.6500.105\data\definitions\virusdefs\20170503.018\eng64.sys,eng64.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.21.215.211,globalcom\nycws4704a,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Cache consistency check started Level[Full scan of new files] Options[USN journal] Type[3] Flags[00000400] Number[1]"" type=""Computer Management"" subtype=""Cache check start"" hostname=""globalcom\NYCWS4704A"" date=""5/8/2017 3:41:30 PM"" ip_address=""172.21.215.211"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,cache consistency check started level[full scan of new files] options[usn journal] type[3] flags[00000400] number[1],antivirus,2017-05-08T15:41:58.347Z,52803,172.21.25.11,carbonblack_er-3695217356,405,<14>May 08 15:41:58 gcSMQ0205.global.com ,28070019797,1,0.0.0.0/514/udp,2b03-6891a82d5,11011,computer management-cache check start,2017-05-08T15:41:30.000Z,carbonblack_er,77d3f4f3-bac0-4917-89df-3ad3bf199f61#2978,"{""id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61#2978"",""num_events"":2572,""data_type"":""passthrough"",""batch_id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2977,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.72,globalcom\nyclt4771,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170507.002\cceraser.dll' [75086f117c97329f64b551b0a73a5ec4a2ee599f973ef6490b6ee0441d4208b8] was loaded in the Process[rundll32.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/7/2017 4:13:17 PM] Process[5/7/2017 4:13:50 PM-5/7/2017 4:14:01 PM] Boot[5/7/2017 8:00:17 PM] DriverStart[5/7/2017 9:07:33 AM] ServiceStart[5/8/2017 11:38:38 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCLT4771"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:40:15 PM"" ip_address=""172.24.32.72"" process=""c:\windows\syswow64\rundll32.exe"" file_path=""c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170507.002\cceraser.dll"" file_name=""cceraser.dll"" file_hash=""75086f117c97329f64b551b0a73a5ec4a2ee599f973ef6490b6ee0441d4208b8"" policy=""High Enforcement - Workstations"" process_key=""000000fc-0000-0788-01d2-c76e70d95bfd"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170507.002\cceraser.dll' [75086f117c97329f64b551b0a73a5ec4a2ee599f973ef6490b6ee0441d4208b8] was loaded in the process[rundll32.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/7/2017 4:13:17 pm] process[5/7/2017 4:13:50 pm-5/7/2017 4:14:01 pm] boot[5/7/2017 8:00:17 pm] driverstart[5/7/2017 9:07:33 am] servicestart[5/8/2017 11:38:38 am],antivirus,2017-05-08T15:41:58.353Z,52803,172.21.25.11,carbonblack_er-49280733,1232,<12>May 08 15:41:58 gcSMQ0205.global.com ,28070019801,1,0.0.0.0/514/udp,2b03-6891a82d9,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:40:15.000Z,carbonblack_er,77d3f4f3-bac0-4917-89df-3ad3bf199f61#2980,"{""id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61#2980"",""num_events"":2572,""data_type"":""passthrough"",""batch_id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2979,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\syswow64\rundll32.exe,75086f117c97329f64b551b0a73a5ec4a2ee599f973ef6490b6ee0441d4208b8,c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170507.002\cceraser.dll,cceraser.dll, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.72,globalcom\nyclt4771,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Cache consistency check started Level[Full scan of new files] Options[USN journal] Type[3] Flags[00000400] Number[1]"" type=""Computer Management"" subtype=""Cache check start"" hostname=""globalcom\NYCLT4771"" date=""5/8/2017 3:41:00 PM"" ip_address=""172.24.32.72"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,cache consistency check started level[full scan of new files] options[usn journal] type[3] flags[00000400] number[1],antivirus,2017-05-08T15:41:58.357Z,52803,172.21.25.11,carbonblack_er-3695217356,402,<14>May 08 15:41:58 gcSMQ0205.global.com ,28070019805,1,0.0.0.0/514/udp,2b03-6891a82dd,11011,computer management-cache check start,2017-05-08T15:41:00.000Z,carbonblack_er,77d3f4f3-bac0-4917-89df-3ad3bf199f61#2982,"{""id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61#2982"",""num_events"":2572,""data_type"":""passthrough"",""batch_id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2981,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.3.40,globalcom\nycws4792,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\windows\system32\drivers\dump_dumpfve.sys' [                                                                ] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[4/29/2017 11:05:46 PM] Process[Unknown-Still Running] Boot[4/29/2017 11:05:23 PM] DriverStart[4/29/2017 11:05:25 PM] ServiceStart[5/8/2017 11:39:12 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCWS4792"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:40:52 PM"" ip_address=""172.24.3.40"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\windows\system32\drivers\dump_dumpfve.sys"" file_name=""dump_dumpfve.sys"" policy=""High Enforcement - Workstations"" process_key=""000000cf-0000-0004-0000-000000000000"" server_version=""8.0.0.2146"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\windows\system32\drivers\dump_dumpfve.sys' [                                                                ] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[4/29/2017 11:05:46 pm] process[unknown-still running] boot[4/29/2017 11:05:23 pm] driverstart[4/29/2017 11:05:25 pm] servicestart[5/8/2017 11:39:12 am],antivirus,2017-05-08T15:41:58.383Z,52803,172.21.25.11,carbonblack_er-4221260002,954,<12>May 08 15:41:58 gcSMQ0205.global.com ,28070019831,1,0.0.0.0/514/udp,2b03-6891a82f7,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:40:52.000Z,carbonblack_er,77d3f4f3-bac0-4917-89df-3ad3bf199f61#2985,"{""id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61#2985"",""num_events"":2572,""data_type"":""passthrough"",""batch_id"":""77d3f4f3-bac0-4917-89df-3ad3bf199f61"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2984,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe, ,c:\windows\system32\drivers\dump_dumpfve.sys,dump_dumpfve.sys, , , , , , , , , , , , , , , , , 
