username,threshold,srcipv4,size,rawmsghostname,rawmsghostipv4,rawmsg,program,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,group,class,_eventid,__metadata__,srccountry,srccountrycode,srccity,srcdomain,srcisp,srclatitude,srclongitude,srcregion,srcusagetype,meta_cbname,length,eventid,description,protocol,dstipv4,action,dstcountry,dstcountrycode,dstcity,dstdomain,dstisp,dstlatitude,dstlongitude,dstregion,dstusagetype,reason,rateval,ratemax,rateid,rateavg,policy,count,ipv4,interface,number,duration,sentpackets,sentbytes,peer,srcport,localinterface,dstport,rcvdpackets,rcvdbytes
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-7-714005: Group = 137.135.115.174, IP = 137.135.115.174, IKE Responder sending 2nd QM pkt: msg id = 800000f5",%ASA-7-714005,ike responder sending 2nd qm pkt,"firewall,ids",2017-05-08T15:35:22.544Z,514,172.21.15.12,cisco_asa_threat_detection-3170849597,141,<167>May 08 2017 11:35:22,28069215906,1,0.0.0.0/514/udp,2b03-6890e3ea2,11011,137.135.115.174,cisco_asa_threat_detection,070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#75,"{""id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#75"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":74,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, ,800000f5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 137.135.115.174, IKE_DECODE SENDING Message (msgid=800000f9) with payloads : HDR + HASH (8) + SA (1) + NONCE (10) + ID (5) + ID (5) + NONE (0) total length : 172",%ASA-7-713236,ike_decode sending message with payloads : hdr + hash (8) + sa (1) + nonce (10) + id (5) + id (5) + none (0),"firewall,ids",2017-05-08T15:35:22.548Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,209,<167>May 08 2017 11:35:22,28069216065,1,0.0.0.0/514/udp,2b03-6890e3f41,11011, ,cisco_asa_threat_detection,070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#82,"{""id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#82"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":81,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011,172,800000f9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-7-715080: Group = 137.135.115.174, IP = 137.135.115.174, Starting P2 rekey timer: 3420 seconds.",%ASA-7-715080,starting p2 rekey timer,"firewall,ids",2017-05-08T15:35:22.562Z,514,172.21.15.12,cisco_asa_threat_detection-2270455483,128,<167>May 08 2017 11:35:22,28069216170,1,0.0.0.0/514/udp,2b03-6890e3faa,11011,137.135.115.174,cisco_asa_threat_detection,070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#84,"{""id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#84"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":83,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , ,3420, , , , , , , , 
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 137.135.115.174, IKE_DECODE RECEIVED Message (msgid=800000f9) with payloads : HDR + HASH (8) + NONE (0) total length : 52",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + none (0),"firewall,ids",2017-05-08T15:35:22.563Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,169,<167>May 08 2017 11:35:22,28069216175,1,0.0.0.0/514/udp,2b03-6890e3faf,11011, ,cisco_asa_threat_detection,070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#87,"{""id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#87"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":86,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011,52,800000f9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-7-715007: Group = 137.135.115.174, IP = 137.135.115.174, IKE got a KEY_ADD msg for SA: SPI = 0x97ac8f44",%ASA-7-715007,ike got a key_add msg for sa,"firewall,ids",2017-05-08T15:35:22.566Z,514,172.21.15.12,cisco_asa_threat_detection-1959390815,136,<167>May 08 2017 11:35:22,28069216193,1,0.0.0.0/514/udp,2b03-6890e3fc1,11011,137.135.115.174,cisco_asa_threat_detection,070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#95,"{""id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#95"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":94,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-7-715080: Group = 137.135.115.174, IP = 137.135.115.174, Starting P2 rekey timer: 3420 seconds.",%ASA-7-715080,starting p2 rekey timer,"firewall,ids",2017-05-08T15:35:22.566Z,514,172.21.15.12,cisco_asa_threat_detection-2270455483,128,<167>May 08 2017 11:35:22,28069216196,1,0.0.0.0/514/udp,2b03-6890e3fc4,11011,137.135.115.174,cisco_asa_threat_detection,070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#96,"{""id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#96"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":95,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , ,3420, , , , , , , , 
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-7-715080: Group = 137.135.115.174, IP = 137.135.115.174, Starting P2 rekey timer: 3420 seconds.",%ASA-7-715080,starting p2 rekey timer,"firewall,ids",2017-05-08T15:35:22.567Z,514,172.21.15.12,cisco_asa_threat_detection-2270455483,128,<167>May 08 2017 11:35:22,28069216200,1,0.0.0.0/514/udp,2b03-6890e3fc8,11011,137.135.115.174,cisco_asa_threat_detection,070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#98,"{""id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6#98"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""070bc2b2-1a68-4e94-8b71-e8c0fbce40d6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":97,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , ,3420, , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:39:05.927Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:39:05,28069687878,1,0.0.0.0/514/udp,2b03-689157246,11011,global.com,cisco_asa_threat_detection,03de3c56-f273-4717-8446-61e344e852e6#2069,"{""id"":""03de3c56-f273-4717-8446-61e344e852e6#2069"",""num_events"":2859,""data_type"":""passthrough"",""batch_id"":""03de3c56-f273-4717-8446-61e344e852e6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2068,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
r.jones,1178,103.219.242.4,1246,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <r.jones> IP <103.219.242.4> Transmitting large packet 1246 (threshold 1178).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:23:39.762Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,147,<166>May 08 2017 11:23:39,28067805715,1,0.0.0.0/514/udp,2b03-688f8ba13,11011,global.com,cisco_asa_threat_detection,da6899f1-26e3-4a06-96a6-703393d4d8f2#1781,"{""id"":""da6899f1-26e3-4a06-96a6-703393d4d8f2#1781"",""num_events"":2929,""data_type"":""passthrough"",""batch_id"":""da6899f1-26e3-4a06-96a6-703393d4d8f2"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1780,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:23:41.176Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:23:41,28067809305,1,0.0.0.0/514/udp,2b03-688f8c819,11011,global.com,cisco_asa_threat_detection,4ead4b96-2155-4f7a-bc83-c98720868fe6#1902,"{""id"":""4ead4b96-2155-4f7a-bc83-c98720868fe6#1902"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""4ead4b96-2155-4f7a-bc83-c98720868fe6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1901,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:31:12.051Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:31:12,28068689746,1,0.0.0.0/514/udp,2b03-689063752,11011,global.com,cisco_asa_threat_detection,97e2f7e1-40b2-4056-8e74-7806afe7d8be#2974,"{""id"":""97e2f7e1-40b2-4056-8e74-7806afe7d8be#2974"",""num_events"":2780,""data_type"":""passthrough"",""batch_id"":""97e2f7e1-40b2-4056-8e74-7806afe7d8be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2973,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,184.106.122.142, ,172.21.15.12,127.0.0.1,": %ASA-5-713050: Group = 184.106.122.142, IP = 184.106.122.142, Connection terminated for peer 184.106.122.142.  Reason: IPSec SA Idle Timeout  Remote Proxy 184.106.50.54, Local Proxy 172.21.18.10",%ASA-5-713050,connection terminated for peer 184.106.122.142,"firewall,ids",2017-05-08T15:26:09.281Z,514,172.21.15.12,cisco_asa_threat_detection-500087264,222,<165>May 08 2017 11:26:09,28068109025,1,0.0.0.0/514/udp,2b03-688fd5ae1,11011,184.106.122.142,cisco_asa_threat_detection,93a557f2-7d43-4960-99a0-a2bacbe86edc#820,"{""id"":""93a557f2-7d43-4960-99a0-a2bacbe86edc#820"",""num_events"":2960,""data_type"":""passthrough"",""batch_id"":""93a557f2-7d43-4960-99a0-a2bacbe86edc"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":819,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,chicago,rackspace.com,core one-hour servers,41.85002899169922,-87.6500473022461,illinois,dch,11011, , , , , , , , , , , , , , , ,"ipsec sa idle timeout  remote proxy 184.106.50.54, local proxy 172.21.18.10", , , , , , , , , , , , , , , , , , 
 , ,184.106.122.142, ,172.21.15.12,127.0.0.1,": %ASA-7-715009: Group = 184.106.122.142, IP = 184.106.122.142, IKE Deleting SA: Remote Proxy 184.106.50.54, Local Proxy 172.21.18.10",%ASA-7-715009,ike deleting sa,"firewall,ids",2017-05-08T15:26:09.282Z,514,172.21.15.12,cisco_asa_threat_detection-3275359499,159,<167>May 08 2017 11:26:09,28068109032,1,0.0.0.0/514/udp,2b03-688fd5ae8,11011,184.106.122.142,cisco_asa_threat_detection,93a557f2-7d43-4960-99a0-a2bacbe86edc#823,"{""id"":""93a557f2-7d43-4960-99a0-a2bacbe86edc#823"",""num_events"":2960,""data_type"":""passthrough"",""batch_id"":""93a557f2-7d43-4960-99a0-a2bacbe86edc"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":822,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,chicago,rackspace.com,core one-hour servers,41.85002899169922,-87.6500473022461,illinois,dch,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,66.171.66.14, ,172.21.15.12,127.0.0.1,": %ASA-7-714005: Group = 66.171.66.14, IP = 66.171.66.14, IKE Responder sending 2nd QM pkt: msg id = d79a4dcc",%ASA-7-714005,ike responder sending 2nd qm pkt,"firewall,ids",2017-05-08T15:20:29.077Z,514,172.21.15.12,cisco_asa_threat_detection-3170849597,135,<167>May 08 2017 11:20:29,28067473240,1,0.0.0.0/514/udp,2b03-688f3a758,11011,66.171.66.14,cisco_asa_threat_detection,f5927553-a555-454d-8bd1-c18a05339d35#773,"{""id"":""f5927553-a555-454d-8bd1-c18a05339d35#773"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""f5927553-a555-454d-8bd1-c18a05339d35"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":772,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,commack,invision.com,invision.com inc.,40.84149169921875,-73.28043365478516,new york,dch,11011, ,d79a4dcc, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , ,172.20.47.250,127.0.0.1,": %ASA-4-733100: [ Scanning] drop rate-2 exceeded. Current burst rate is 0 per second, max configured rate is 8; Current average rate is 4 per second, max configured rate is 4; Cumulative total count is 16346",%ASA-4-733100, ,"firewall,ids",2017-05-08T15:00:51.731Z,514,172.20.47.250,cisco_asa_threat_detection-583601702,234,<164>May 08 2017 15:00:51,4371029873,0,0.0.0.0/514/udp,2aff-104889f71,11007, ,cisco_asa_threat_detection,f5927553-a555-454d-8bd1-c18a05339d35#179,"{""id"":""f5927553-a555-454d-8bd1-c18a05339d35#179"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""f5927553-a555-454d-8bd1-c18a05339d35"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":178,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , , , , , , ,11007, , , , , ,drop, , , , , , , , , , ,0,8,rate-2,4,scanning,16346, , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 104.214.68.55, IKE_DECODE RECEIVED Message (msgid=179bc2d9) with payloads : HDR + HASH (8) + DELETE (12) + NONE (0) total length : 68",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + delete (12) + none (0),"firewall,ids",2017-05-08T15:15:51.315Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,181,<167>May 08 2017 11:15:51,28067045795,1,0.0.0.0/514/udp,2b03-688ed21a3,11011, ,cisco_asa_threat_detection,a8fb3985-230d-4edc-a1c5-0c31271d6fa4#269,"{""id"":""a8fb3985-230d-4edc-a1c5-0c31271d6fa4#269"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""a8fb3985-230d-4edc-a1c5-0c31271d6fa4"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":268,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011,68,179bc2d9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-5-713050: Group = 104.214.68.55, IP = 104.214.68.55, Connection terminated for peer 104.214.68.55.  Reason: Peer Terminate  Remote Proxy 10.51.0.0, Local Proxy 172.24.0.0",%ASA-5-713050,connection terminated for peer 104.214.68.55,"firewall,ids",2017-05-08T15:15:51.315Z,514,172.21.15.12,cisco_asa_threat_detection-500087264,203,<165>May 08 2017 11:15:51,28067045798,1,0.0.0.0/514/udp,2b03-688ed21a6,11011,104.214.68.55,cisco_asa_threat_detection,a8fb3985-230d-4edc-a1c5-0c31271d6fa4#272,"{""id"":""a8fb3985-230d-4edc-a1c5-0c31271d6fa4#272"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""a8fb3985-230d-4edc-a1c5-0c31271d6fa4"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":271,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , , , , , , , , , , , , , ,"peer terminate  remote proxy 10.51.0.0, local proxy 172.24.0.0", , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-5-713050: Group = 104.214.68.55, IP = 104.214.68.55, Connection terminated for peer 104.214.68.55.  Reason: Peer Terminate  Remote Proxy 10.51.0.0, Local Proxy 172.22.14.0",%ASA-5-713050,connection terminated for peer 104.214.68.55,"firewall,ids",2017-05-08T15:15:51.316Z,514,172.21.15.12,cisco_asa_threat_detection-500087264,204,<165>May 08 2017 11:15:51,28067045847,1,0.0.0.0/514/udp,2b03-688ed21d7,11011,104.214.68.55,cisco_asa_threat_detection,a8fb3985-230d-4edc-a1c5-0c31271d6fa4#290,"{""id"":""a8fb3985-230d-4edc-a1c5-0c31271d6fa4#290"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""a8fb3985-230d-4edc-a1c5-0c31271d6fa4"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":289,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , , , , , , , , , , , , , ,"peer terminate  remote proxy 10.51.0.0, local proxy 172.22.14.0", , , , , , , , , , , , , , , , , , 
 , , , ,172.21.15.12,127.0.0.1,: %ASA-7-713906: IKE Receiver: Packet received on 199.255.154.12:500 from 104.214.68.55:500,%ASA-7-713906,ike receiver: packet received on 199.255.154.12:500 from 104.214.68.55:500,firewall,2017-05-08T15:15:51.315Z,514,172.21.15.12,cisco_asa_threat_detection-1524236100,117,<167>May 08 2017 11:15:51,28067045792,1,0.0.0.0/514/udp,2b03-688ed21a0,11011, ,cisco_asa_threat_detection,a8fb3985-230d-4edc-a1c5-0c31271d6fa4#702,"{""id"":""a8fb3985-230d-4edc-a1c5-0c31271d6fa4#702"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""a8fb3985-230d-4edc-a1c5-0c31271d6fa4"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":701,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , , , , , , ,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 104.214.68.55, IKE_DECODE RECEIVED Message (msgid=cab19690) with payloads : HDR + HASH (8) + DELETE (12) + NONE (0) total length : 68",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + delete (12) + none (0),"firewall,ids",2017-05-08T15:15:51.315Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,181,<167>May 08 2017 11:15:51,28067045803,1,0.0.0.0/514/udp,2b03-688ed21ab,11011, ,cisco_asa_threat_detection,a8fb3985-230d-4edc-a1c5-0c31271d6fa4#707,"{""id"":""a8fb3985-230d-4edc-a1c5-0c31271d6fa4#707"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""a8fb3985-230d-4edc-a1c5-0c31271d6fa4"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":706,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011,68,cab19690, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 104.214.68.55, IKE_DECODE RECEIVED Message (msgid=d6320b9f) with payloads : HDR + HASH (8) + DELETE (12) + NONE (0) total length : 68",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + delete (12) + none (0),"firewall,ids",2017-05-08T15:15:51.316Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,181,<167>May 08 2017 11:15:51,28067045824,1,0.0.0.0/514/udp,2b03-688ed21c0,11011, ,cisco_asa_threat_detection,a8fb3985-230d-4edc-a1c5-0c31271d6fa4#1014,"{""id"":""a8fb3985-230d-4edc-a1c5-0c31271d6fa4#1014"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""a8fb3985-230d-4edc-a1c5-0c31271d6fa4"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1013,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011,68,d6320b9f, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:40:27.858Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:40:27,28069850645,1,0.0.0.0/514/udp,2b03-68917ee15,11011,global.com,cisco_asa_threat_detection,963ccbd1-22d4-4bf1-bcc0-61fdf016deee#650,"{""id"":""963ccbd1-22d4-4bf1-bcc0-61fdf016deee#650"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""963ccbd1-22d4-4bf1-bcc0-61fdf016deee"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":649,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , ,172.20.45.250,127.0.0.1,": %ASA-4-733100: [ Scanning] drop rate-1 exceeded. Current burst rate is 3 per second, max configured rate is 10; Current average rate is 18 per second, max configured rate is 5; Cumulative total count is 11216",%ASA-4-733100, ,"firewall,ids",2017-05-08T15:40:27.898Z,514,172.20.45.250,cisco_asa_threat_detection-583601702,236,<164>May 08 2017 15:40:27,6467271447,0,0.0.0.0/514/udp,2afd-1817abb17,11005, ,cisco_asa_threat_detection,963ccbd1-22d4-4bf1-bcc0-61fdf016deee#1104,"{""id"":""963ccbd1-22d4-4bf1-bcc0-61fdf016deee#1104"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""963ccbd1-22d4-4bf1-bcc0-61fdf016deee"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1103,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , , , , , , ,11005, , , , , ,drop, , , , , , , , , , ,3,10,rate-1,18,scanning,11216, , , , , , , , , , , , 
 , ,104.152.52.73, ,172.20.41.250,127.0.0.1,: %ASA-6-725001: Starting SSL handshake with client outside2:104.152.52.73/44878 to 41.187.24.66/443 for TLS session,%ASA-6-725001,starting ssl handshake with client for tls session,firewall,2017-05-08T15:33:17.407Z,514,172.20.41.250,cisco_asa_threat_detection-4293399632,142,<166>May 08 2017 15:33:17,210750965,0,0.0.0.0/514/udp,2afc-c8fcdf5,11004, ,cisco_asa_threat_detection,21de2ce9-f54f-49b3-8b6a-1276bceec65a#2606,"{""id"":""21de2ce9-f54f-49b3-8b6a-1276bceec65a#2606"",""num_events"":2888,""data_type"":""passthrough"",""batch_id"":""21de2ce9-f54f-49b3-8b6a-1276bceec65a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2605,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,chicago,rethemhosting.net,rethem hosting llc,41.89518737792969,-87.62186431884766,illinois,dch,11004, , , , ,41.187.24.66, ,egypt,eg,cairo,noor.net,noor advanced technologies sae,30.06262969970703,31.249670028686523,al qahirah,isp, , , , , , , , , , , , , , ,44878,outside2,443, , 
