srcipv4,result,rawmsghostname,rawmsghostipv4,rawmsg,querytypename,protocol,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,flagval,domain,direction,class,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,program,query
172.21.215.222,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:17 AM 0CC0 PACKET  0000006272F200D0 UDP Snd 172.21.215.222  c470 R Q [8081   DR  NOERROR] A      (8)scontent(2)xx(5)fbcdn(3)net(0),a,udp,"windows,dns",2017-05-08T15:08:24.568Z,51403,172.21.14.26,ms_dns-3795426264,200,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066283786,0,0.0.0.0/514/tcp,2b03-688e1810a,11011,0000006272f200d0,scontent.xx.fbcdn.net,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1898,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1898"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1897,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.220.22,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:18 AM 0CBC PACKET  00000062712381A0 UDP Snd 172.21.220.22   98aa   Q [0001   D   NOERROR] A      (9)secure-gl(12)imrworldwide(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.575Z,51403,172.21.14.26,ms_dns-3391797493,204,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066283814,0,0.0.0.0/514/tcp,2b03-688e18126,11011,00000062712381a0,secure-gl.imrworldwide.com,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1906,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1906"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1905,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.220.22,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:18 AM 0CC0 PACKET  0000006271806250 UDP Rcv 172.21.220.22   4e23 R Q [8081   DR  NOERROR] A      (41)collectorproductionloadbalancer-126879181(9)us-east-1(3)elb(9)amazonaws(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.575Z,51403,172.21.14.26,ms_dns-1716360573,251,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066283819,0,0.0.0.0/514/tcp,2b03-688e1812b,11011,0000006271806250,collectorproductionloadbalancer-126879181.us-east-1.elb.amazonaws.com,rcv,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1907,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1907"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1906,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.220.22,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:18 AM 0CBC PACKET  0000006272ADC1B0 UDP Snd 172.21.220.22   285a   Q [0001   D   NOERROR] A      (5)pd-nk(6)itunes(5)apple(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.575Z,51403,172.21.14.26,ms_dns-3795426264,201,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066283826,0,0.0.0.0/514/tcp,2b03-688e18132,11011,0000006272adc1b0,pd-nk.itunes.apple.com,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1909,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1909"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1908,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.220.22,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:19 AM 0CBC PACKET  0000006271B6E0B0 UDP Snd 172.21.220.22   045e   Q [0001   D   NOERROR] A      (3)z-m(4)c10r(8)facebook(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.577Z,51403,172.21.14.26,ms_dns-3795426264,200,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066283936,0,0.0.0.0/514/tcp,2b03-688e181a0,11011,0000006271b6e0b0,z-m.c10r.facebook.com,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1913,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1913"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1912,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.24.32.196,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:19 AM 0CBC PACKET  000000627289E260 UDP Snd 172.24.32.196   dc19 R Q [8081   DR  NOERROR] A      (1)d(6)adroll(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.577Z,51403,172.21.14.26,ms_dns-3391797493,189,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066283948,0,0.0.0.0/514/tcp,2b03-688e181ac,11011,000000627289e260,d.adroll.com,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1916,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1916"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1915,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.24.32.247,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:19 AM 0CBC PACKET  00000062713C8160 UDP Rcv 172.24.32.247   a02d   Q [0001   D   NOERROR] A      (8)clients5(6)google(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.577Z,51403,172.21.14.26,ms_dns-3391797493,196,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066283953,0,0.0.0.0/514/tcp,2b03-688e181b1,11011,00000062713c8160,clients5.google.com,rcv,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1917,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1917"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1916,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.24.32.247,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:19 AM 0CBC PACKET  0000006271630200 UDP Rcv 172.24.32.247   5500   Q [0001   D   NOERROR] A      (4)apis(6)google(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.577Z,51403,172.21.14.26,ms_dns-3391797493,192,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066283977,0,0.0.0.0/514/tcp,2b03-688e181c9,11011,0000006271630200,apis.google.com,rcv,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1921,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1921"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1920,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.24.32.196,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:19 AM 0CBC PACKET  0000006272AC20E0 UDP Rcv 172.24.32.196   ab9b   Q [0001   D   NOERROR] A      (6)images(8)outbrain(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.577Z,51403,172.21.14.26,ms_dns-3391797493,196,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066283983,0,0.0.0.0/514/tcp,2b03-688e181cf,11011,0000006272ac20e0,images.outbrain.com,rcv,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1923,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1923"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1922,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.24.32.254,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:19 AM 0CC0 PACKET  0000006271B6E0B0 UDP Rcv 172.24.32.254   5fea   Q [0001   D   NOERROR] AAAA   (14)fd-geoycpi-uno(5)gycpi(1)b(8)yahoodns(3)net(0),aaaa,udp,"windows,dns",2017-05-08T15:08:24.578Z,51403,172.21.14.26,ms_dns-1716360573,217,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066283995,0,0.0.0.0/514/tcp,2b03-688e181db,11011,0000006271b6e0b0,fd-geoycpi-uno.gycpi.b.yahoodns.net,rcv,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1925,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1925"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1924,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.24.32.196,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:20 AM 0CC0 PACKET  0000006272BBE080 UDP Snd 172.24.32.196   c3c8 R Q [8081   DR  NOERROR] A      (6)static(6)criteo(3)net(0),a,udp,"windows,dns",2017-05-08T15:08:24.578Z,51403,172.21.14.26,ms_dns-3391797493,194,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284000,0,0.0.0.0/514/tcp,2b03-688e181e0,11011,0000006272bbe080,static.criteo.net,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1926,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1926"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1925,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.220.22,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:20 AM 0CC0 PACKET  0000006272AC20E0 UDP Snd 172.21.220.22   d1a0   Q [0001   D   NOERROR] AAAA   (3)z-m(4)c10r(8)facebook(3)com(0),aaaa,udp,"windows,dns",2017-05-08T15:08:24.578Z,51403,172.21.14.26,ms_dns-3795426264,200,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284003,0,0.0.0.0/514/tcp,2b03-688e181e3,11011,0000006272ac20e0,z-m.c10r.facebook.com,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1927,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1927"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1926,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.220.22,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:20 AM 0CBC PACKET  00000062707431A0 UDP Rcv 172.21.220.22   2485 R Q [8081   DR  NOERROR] A      (13)rubicon-match(6)dotomi(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.579Z,51403,172.21.14.26,ms_dns-3391797493,202,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284031,0,0.0.0.0/514/tcp,2b03-688e181gc,11011,00000062707431a0,rubicon-match.dotomi.com,rcv,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1934,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1934"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1933,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.215.191,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:22 AM 0CC0 PACKET  0000006272A4E160 UDP Snd 172.21.215.191  c03d R Q [8081   DR  NOERROR] A      (3)ssl(7)gstatic(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.583Z,51403,172.21.14.26,ms_dns-3391797493,192,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284133,0,0.0.0.0/514/tcp,2b03-688e18265,11011,0000006272a4e160,ssl.gstatic.com,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1936,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1936"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1935,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.215.211,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:22 AM 0CC0 PACKET  000000627202A170 UDP Snd 172.21.215.211  90b7 R Q [8085 A DR  NOERROR] SRV    (5)_ldap(4)_tcp(9)gcNJ-site(6)_sites(9)global(3)com(0),srv,udp,"windows,dns",2017-05-08T15:08:24.584Z,51403,172.21.14.26,ms_dns-3386297210,224,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284139,0,0.0.0.0/514/tcp,2b03-688e1826b,11011,000000627202a170,_ldap._tcp.gcnj-site._sites.global.com,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1937,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1937"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1936,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.215.196,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:22 AM 0CBC PACKET  00000062707290D0 UDP Snd 172.21.215.196  a7ce R Q [8081   DR  NOERROR] A      (7)outlook(9)ogcice365(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.584Z,51403,172.21.14.26,ms_dns-3391797493,198,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284145,0,0.0.0.0/514/tcp,2b03-688e18271,11011,00000062707290d0,outlook.ogcice365.com,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1939,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1939"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1938,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.220.22,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:22 AM 0CC0 PACKET  00000062718E6110 UDP Rcv 172.21.220.22   650d R Q [8081   DR  NOERROR] A      (12)pixel-origin(7)mathtag(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.586Z,51403,172.21.14.26,ms_dns-3391797493,202,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284161,0,0.0.0.0/514/tcp,2b03-688e18281,11011,00000062718e6110,pixel-origin.mathtag.com,rcv,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1943,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1943"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1942,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.215.192,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:22 AM 0CC0 PACKET  00000062713901A0 UDP Rcv 172.21.215.192  95d2   Q [0001   D   NOERROR] A      (8)download(11)syncplicity(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.586Z,51403,172.21.14.26,ms_dns-3391797493,202,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284165,0,0.0.0.0/514/tcp,2b03-688e18285,11011,00000062713901a0,download.syncplicity.com,rcv,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1944,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1944"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1943,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.24.3.34,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:22 AM 0CBC PACKET  00000062713901A0 UDP Rcv 172.24.3.34     b6c7   Q [0001   D   NOERROR] A      (8)lastpass(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.586Z,51403,172.21.14.26,ms_dns-134089062,187,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284169,0,0.0.0.0/514/tcp,2b03-688e18289,11011,00000062713901a0,lastpass.com,rcv,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1945,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1945"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1944,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.215.191,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:23 AM 0CBC PACKET  0000006270B320D0 UDP Snd 172.21.215.191  83ce R Q [8081   DR  NOERROR] A      (3)lh3(17)googleusercontent(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.586Z,51403,172.21.14.26,ms_dns-3391797493,203,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284186,0,0.0.0.0/514/tcp,2b03-688e1829a,11011,0000006270b320d0,lh3.googleusercontent.com,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1948,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1948"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1947,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.24.2.84,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:23 AM 0CBC PACKET  0000006270A8C1C0 UDP Rcv 172.24.2.84     f6gc   Q [0001   D   NOERROR] AAAA   (8)QJM15483(9)global(3)com(0),aaaa,udp,"windows,dns",2017-05-08T15:08:24.586Z,51403,172.21.14.26,ms_dns-3391797493,199,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284189,0,0.0.0.0/514/tcp,2b03-688e1829d,11011,0000006270a8c1c0,qjm15483.global.com,rcv,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1949,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1949"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1948,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.215.191,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:23 AM 0CBC PACKET  00000062718E6110 UDP Snd 172.21.215.191  6890 R Q [8081   DR  NOERROR] A      (3)www(7)gstatic(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.586Z,51403,172.21.14.26,ms_dns-3391797493,192,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284195,0,0.0.0.0/514/tcp,2b03-688e182a3,11011,00000062718e6110,www.gstatic.com,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1950,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1950"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1949,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.215.210,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:23 AM 0CBC PACKET  0000006271404120 UDP Snd 172.21.215.210  4d8d R Q [8081   DR  NOERROR] A      (8)master10(10)teamviewer(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.587Z,51403,172.21.14.26,ms_dns-3391797493,201,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284204,0,0.0.0.0/514/tcp,2b03-688e182ac,11011,0000006271404120,master10.teamviewer.com,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1952,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1952"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1951,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.20.48.22,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:23 AM 0CBC PACKET  0000006271404120 UDP Rcv 172.20.48.22    0de3   Q [0001   D   NOERROR] A      (2)na(3)ads(5)yahoo(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.587Z,51403,172.21.14.26,ms_dns-3795426264,195,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284211,0,0.0.0.0/514/tcp,2b03-688e182b3,11011,0000006271404120,na.ads.yahoo.com,rcv,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1953,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1953"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1952,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.220.22,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:23 AM 0CBC PACKET  00000062725940B0 UDP Snd 172.21.220.22   fe71   Q [0001   D   NOERROR] A      (2)na(3)ads(5)yahoo(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.587Z,51403,172.21.14.26,ms_dns-3795426264,195,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284212,0,0.0.0.0/514/tcp,2b03-688e182b4,11011,00000062725940b0,na.ads.yahoo.com,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1954,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1954"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1953,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.24.32.196,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:08:24 AM 0CC0 PACKET  0000006271806250 UDP Snd 172.24.32.196   eb68 R Q [8081   DR  NOERROR] A      (3)adt(3)pxl(3)ace(11)advertising(3)com(0),a,udp,"windows,dns",2017-05-08T15:08:24.610Z,51403,172.21.14.26,ms_dns-1716360573,209,<13>May  8 11:08:24 gcNYC-60-010.global.com MS_DNS: ,28066284306,0,0.0.0.0/514/tcp,2b03-688e18312,11011,0000006271806250,adt.pxl.ace.advertising.com,snd,ms_dns,6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1962,"{""id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be#1962"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""6e5e6547-dbda-4f60-8e48-4280d2f4b6be"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1961,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
